Pixels Calibration Data
0	6.89
1	-5.11
2	-5.11
3	-0.11
4	-1.11
5	1.89
6	-0.11
7	-1.11
8	-6.11
9	0.89
10	6.89
11	-0.11
12	-3.11
13	2.89
14	-5.11
15	2.89
16	0.89
17	3.89
18	-1.11
19	-1.11
20	-6.11
21	-4.11
22	-2.11
23	-0.11
24	-1.11
25	-2.11
26	-5.11
27	3.89
28	2.89
29	-0.11
30	-7.11
31	-0.11
32	-3.11
33	-2.11
34	-8.11
35	0.89
36	1.89
37	1.89
38	-2.11
39	-2.11
40	-3.11
41	-4.11
42	-5.11
43	-4.11
44	-0.11
45	-3.11
46	-2.11
47	-3.11
48	2.89
49	-3.11
50	1.89
51	-1.11
52	-3.11
53	-5.11
54	-7.11
55	-0.11
56	-7.11
57	-6.11
58	-6.11
59	0.89
60	-5.11
61	0.89
62	-3.11
63	-4.11
64	-8.11
65	-6.11
66	-2.11
67	0.89
68	-2.11
69	-15.11
70	-3.11
71	-5.11
72	-0.11
73	-6.11
74	-4.11
75	-1.11
76	-2.11
77	-0.11
78	-4.11
79	4.89
80	0.89
81	-6.11
82	-7.11
83	0.89
84	-1.11
85	0.89
86	-9.11
87	-28.11
88	-4.11
89	-3.11
90	-4.11
91	1.89
92	-7.11
93	1.89
94	-2.11
95	-2.11
96	-3.11
97	0.89
98	-4.11
99	2.89
100	-1.11
101	-7.11
102	-4.11
103	-1.11
104	0.89
105	14.89
106	30.89
107	41.89
108	65.89
109	51.89
110	26.89
111	19.89
112	11.89
113	2.89
114	12.89
115	6.89
116	-1.11
117	-2.11
118	2.89
119	0.89
120	-3.11
121	-0.11
122	-3.11
123	1.89
124	-0.11
125	-0.11
126	-2.11
127	6.89
128	-0.11
129	-3.11
130	-6.11
131	-1.11
132	-0.11
133	-3.11
134	-4.11
135	-5.11
136	-13.11
137	0.89
138	-2.11
139	-2.11
140	2.89
141	3.89
142	-1.11
143	-1.11
144	1.89
145	-0.11
146	1.89
147	0.89
148	-5.11
149	-1.11
150	-0.11
151	2.89
152	-3.11
153	2.89
154	3.89
155	-2.11
156	2.89
157	-6.11
158	-2.11
159	0.89
160	0.89
161	-4.11
162	-4.11
163	2.89
164	2.89
165	4.89
166	-5.11
167	0.89
168	-0.11
169	3.89
170	1.89
171	-0.11
172	-2.11
173	-0.11
174	3.89
175	2.89
176	-0.11
177	-1.11
178	2.89
179	-4.11
180	-3.11
181	0.89
182	-1.11
183	-0.11
184	-2.11
185	0.89
186	-5.11
187	-0.11
188	5.89
189	-1.11
190	-7.11
191	-2.11
192	-0.11
193	3.89
194	1.89
195	-2.11
196	-0.11
197	-4.11
198	-8.11
199	5.89
200	1.89
201	0.89
202	-1.11
203	-1.11
204	-1.11
205	-2.11
206	5.89
207	4.89
208	-1.11
209	-2.11
210	-4.11
211	3.89
212	-4.11
213	2.89
214	2.89
215	-1.11
216	3.89
217	-0.11
218	-1.11
219	5.89
220	-2.11
221	-4.11
222	0.89
223	7.89
224	0.89
225	6.89
226	-1.11
227	1.89
228	-1.11
229	-3.11
230	2.89
231	0.89
232	4.89
233	-7.11
234	3.89
235	-1.11
236	1.89
237	3.89
238	0.89
239	0.89
240	0.89
241	1.89
242	-0.11
243	-3.11
244	-0.11
245	3.89
246	2.89
247	-1.11
248	6.89
249	-1.11
250	3.89
251	2.89
252	-5.11
253	7.89
254	-8.11
255	3.89
256	-4.11
257	1.89
258	3.89
259	-4.11
260	0.89
261	-0.11
262	1.89
263	-1.11
264	8.89
265	0.89
266	-0.11
267	-3.11
268	-2.11
269	1.89
270	1.89
271	2.89
272	0.89
273	-0.11
274	-1.11
275	0.89
276	-0.11
277	0.89
278	24.89
279	99.89
280	146.89
281	209.89
282	271.89
283	58.89
284	13.89
285	0.89
286	3.89
287	2.89
288	-8.11
289	-0.11
290	5.89
291	1.89
292	0.89
293	8.89
294	17.89
295	21.89
296	23.89
297	2.89
298	-0.11
299	1.89
300	-7.11
301	-0.11
302	5.89
303	0.89
304	0.89
305	3.89
306	1.89
307	0.89
308	-5.11
309	1.89
310	1.89
311	-0.11
312	4.89
313	0.89
314	0.89
315	0.89
316	-1.11
317	-4.11
318	-0.11
319	1.89
320	0.89
321	0.89
322	-0.11
323	-0.11
324	-1.11
325	-8.11
326	0.89
327	-2.11
328	-4.11
329	2.89
330	-1.11
331	-2.11
332	-12.11
333	-0.11
334	-1.11
335	1.89
336	5.89
337	1.89
338	0.89
339	5.89
340	1.89
341	3.89
342	-6.11
343	-0.11
344	-0.11
345	6.89
346	-0.11
347	1.89
348	0.89
349	-0.11
350	-1.11
351	1.89
352	-0.11
353	2.89
354	0.89
355	7.89
356	3.89
357	1.89
358	-7.11
359	-3.11
360	-6.11
361	3.89
362	3.89
363	-0.11
364	-15.11
365	0.89
366	-5.11
367	-0.11
368	0.89
369	-3.11
370	-1.11
371	1.89
372	-5.11
373	1.89
374	-1.11
375	1.89
376	0.89
377	2.89
378	-2.11
379	-8.11
380	-6.11
381	-3.11
382	-2.11
383	-2.11
384	1.89
385	3.89
386	-5.11
387	-0.11
388	4.89
389	-3.11
390	-4.11
391	1.89
392	0.89
393	0.89
394	-2.11
395	2.89
396	0.89
397	-1.11
398	2.89
399	-1.11
400	0.89
401	0.89
402	-1.11
403	6.89
404	-1.11
405	0.89
406	-11.11
407	-3.11
408	-2.11
409	4.89
410	6.89
411	5.89
412	8.89
413	15.89
414	32.89
415	74.89
416	296.89
417	637.89
418	1081.89
419	1251.89
420	159.89
421	20.89
422	14.89
423	1.89
424	0.89
425	-4.11
426	3.89
427	3.89
428	-4.11
429	1.89
430	5.89
431	-2.11
432	-3.11
433	1.89
434	-7.11
435	-3.11
436	2.89
437	7.89
438	-5.11
439	-2.11
440	5.89
441	0.89
442	-2.11
443	-4.11
444	4.89
445	2.89
446	-1.11
447	-2.11
448	-1.11
449	1.89
450	-1.11
451	-0.11
452	-2.11
453	1.89
454	-4.11
455	1.89
456	1.89
457	0.89
458	-0.11
459	3.89
460	-5.11
461	-2.11
462	3.89
463	-1.11
464	0.89
465	-1.11
466	1.89
467	-3.11
468	-1.11
469	-4.11
470	-1.11
471	-0.11
472	-1.11
473	-3.11
474	0.89
475	4.89
476	-0.11
477	1.89
478	0.89
479	0.89
480	1.89
481	0.89
482	4.89
483	-7.11
484	5.89
485	-6.11
486	-3.11
487	0.89
488	-0.11
489	1.89
490	0.89
491	2.89
492	-1.11
493	-5.11
494	-3.11
495	5.89
496	-1.11
497	-2.11
498	0.89
499	-3.11
500	3.89
501	0.89
502	-0.11
503	2.89
504	-1.11
505	3.89
506	-1.11
507	4.89
508	5.89
509	-1.11
510	5.89
511	-1.11
512	3.89
513	-0.11
514	-2.11
515	-4.11
516	2.89
517	2.89
518	-1.11
519	2.89
520	3.89
521	0.89
522	1.89
523	1.89
524	-1.11
525	-2.11
526	0.89
527	-2.11
528	-1.11
529	-3.11
530	-4.11
531	-2.11
532	0.89
533	0.89
534	-0.11
535	3.89
536	-1.11
537	-5.11
538	-3.11
539	2.89
540	-4.11
541	4.89
542	0.89
543	-0.11
544	-5.11
545	4.89
546	-4.11
547	-3.11
548	-0.11
549	-6.11
550	2.89
551	-4.11
552	1.89
553	0.89
554	3.89
555	-1.11
556	-7.11
557	-2.11
558	-0.11
559	-7.11
560	5.89
561	3.89
562	2.89
563	1.89
564	1.89
565	0.89
566	-1.11
567	2.89
568	-6.11
569	2.89
570	0.89
571	-1.11
572	4.89
573	-0.11
574	0.89
575	-1.11
576	-7.11
577	-1.11
578	3.89
579	-1.11
580	-10.11
581	-0.11
582	4.89
583	3.89
584	4.89
585	-0.11
586	4.89
587	3.89
588	2.89
589	5.89
590	-3.11
591	-5.11
592	1.89
593	-1.11
594	0.89
595	4.89
596	-0.11
597	1.89
598	-4.11
599	-3.11
600	1.89
601	-3.11
602	0.89
603	-1.11
604	0.89
605	-5.11
606	1.89
607	-2.11
608	7.89
609	2.89
610	-0.11
611	-4.11
612	-5.11
613	-1.11
614	1.89
615	1.89
616	3.89
617	0.89
618	-4.11
619	1.89
620	-1.11
621	-2.11
622	-1.11
623	3.89
624	0.89
625	-6.11
626	-1.11
627	0.89
628	-2.11
629	-2.11
630	-2.11
631	-0.11
632	7.89
633	-3.11
634	-2.11
635	-1.11
636	-3.11
637	1.89
638	-4.11
639	-2.11
640	-4.11
641	-5.11
642	-2.11
643	-2.11
644	-2.11
645	5.89
646	-0.11
647	-6.11
648	-7.11
649	-0.11
650	-9.11
651	-2.11
652	-3.11
653	7.89
654	8.89
655	-3.11
656	-9.11
657	-4.11
658	-4.11
659	-2.11
660	5.89
661	-0.11
662	-1.11
663	-0.11
664	0.89
665	-3.11
666	6.89
667	1.89
668	-7.11
669	3.89
670	-2.11
671	-4.11
672	-1.11
673	-6.11
674	-0.11
675	-1.11
676	-3.11
677	5.89
678	1.89
679	2.89
680	-3.11
681	1.89
682	-3.11
683	3.89
684	0.89
685	-0.11
686	2.89
687	3.89
688	1.89
689	-6.11
690	-4.11
691	-1.11
692	2.89
693	-1.11
694	2.89
695	-2.11
696	-0.11
697	2.89
698	-1.11
699	-0.11
700	-1.11
701	-5.11
702	-0.11
703	-1.11
704	-1.11
705	-4.11
706	2.89
707	-4.11
708	-6.11
709	-4.11
710	-2.11
711	-2.11
712	-3.11
713	-2.11
714	-3.11
715	-9.11
716	-1.11
717	-3.11
718	1.89
719	-5.11
720	-5.11
721	-2.11
722	-1.11
723	0.89
724	-0.11
725	1.89
726	-3.11
727	6.89
728	-1.11
729	-6.11
730	-5.11
731	2.89
732	-2.11
733	-4.11
734	3.89
735	-2.11
736	-1.11
737	-2.11
738	-0.11
739	1.89
740	3.89
741	0.89
742	0.89
743	-4.11
744	2.89
745	1.89
746	2.89
747	1.89
748	-0.11
749	-4.11
750	3.89
751	1.89
752	0.89
753	1.89
754	-2.11
755	-3.11
756	-2.11
757	7.89
758	3.89
759	-6.11
760	-1.11
761	-3.11
762	4.89
763	-6.11
764	-10.11
765	-5.11
766	3.89
767	0.89
768	1.89
769	-4.11
770	-4.11
771	0.89
772	-7.11
773	3.89
774	-4.11
775	1.89
776	-1.11
777	-1.11
778	-2.11
779	-0.11
780	2.89
781	-2.11
782	-4.11
783	-3.11
784	-2.11
785	-2.11
786	-1.11
787	6.89
788	-3.11
789	0.89
790	-6.11
791	0.89
792	-3.11
793	-6.11
794	-0.11
795	-1.11
796	-1.11
797	0.89
798	1.89
799	-9.11
800	-3.11
801	-1.11
802	-0.11
803	-1.11
804	-1.11
805	-7.11
806	-0.11
807	3.89
808	3.89
809	-1.11
810	2.89
811	1.89
812	-1.11
813	1.89
814	2.89
815	0.89
816	0.89
817	-0.11
818	1.89
819	-2.11
820	2.89
821	-2.11
822	3.89
823	3.89
824	-2.11
825	-1.11
826	-2.11
827	-5.11
828	0.89
829	-2.11
830	-2.11
831	-1.11
832	-1.11
833	-5.11
834	2.89
835	2.89
836	-1.11
837	-5.11
838	-0.11
839	-2.11
840	-1.11
841	-0.11
842	-0.11
843	0.89
844	-2.11
845	6.89
846	-6.11
847	-0.11
848	-3.11
849	3.89
850	0.89
851	1.89
852	2.89
853	-2.11
854	1.89
855	-1.11
856	7.89
857	-5.11
858	2.89
859	5.89
860	-8.11
861	-4.11
862	1.89
863	7.89
864	3.89
865	-1.11
866	4.89
867	-1.11
868	-4.11
869	-5.11
870	-0.11
871	-7.11
872	-3.11
873	-7.11
874	-1.11
875	-9.11
876	-4.11
877	8.89
878	-2.11
879	1.89
880	-7.11
881	0.89
882	-0.11
883	-5.11
884	-2.11
885	-4.11
886	-4.11
887	3.89
888	-3.11
889	0.89
890	-2.11
891	-0.11
892	-7.11
893	-3.11
894	-3.11
895	-7.11
896	-5.11
897	-12.11
898	-10.11
899	-6.11
900	-0.11
901	-2.11
902	-0.11
903	7.89
904	1.89
905	16.89
906	22.89
907	53.89
908	167.89
909	2420.89
910	3919.89
911	3051.89
912	96.89
913	12.89
914	7.89
915	10.89
916	4.89
917	-3.11
918	3.89
919	2.89
920	-1.11
921	-1.11
922	5.89
923	0.89
924	-5.11
925	-3.11
926	-1.11
927	-5.11
928	0.89
929	0.89
930	-0.11
931	-5.11
932	-0.11
933	-3.11
934	-0.11
935	-3.11
936	-6.11
937	-6.11
938	-3.11
939	-0.11
940	-2.11
941	-3.11
942	1.89
943	-0.11
944	-5.11
945	-1.11
946	0.89
947	0.89
948	5.89
949	4.89
950	-7.11
951	-1.11
952	-3.11
953	0.89
954	1.89
955	4.89
956	1.89
957	3.89
958	-7.11
959	0.89
960	1.89
961	-6.11
962	-8.11
963	-0.11
964	-6.11
965	3.89
966	-2.11
967	4.89
968	-5.11
969	0.89
970	1.89
971	-3.11
972	1.89
973	-6.11
974	0.89
975	4.89
976	1.89
977	-1.11
978	-3.11
979	-3.11
980	-1.11
981	-3.11
982	-3.11
983	-2.11
984	-3.11
985	-1.11
986	-0.11
987	0.89
988	-0.11
989	0.89
990	1.89
991	-2.11
992	-0.11
993	-3.11
994	-0.11
995	-1.11
996	1.89
997	1.89
998	2.89
999	-4.11
1000	-4.11
1001	-0.11
1002	1.89
1003	0.89
1004	-3.11
1005	-0.11
1006	-2.11
1007	-3.11
1008	1.89
1009	-4.11
1010	-0.11
1011	-3.11
1012	-6.11
1013	-7.11
1014	-5.11
1015	-5.11
1016	-1.11
1017	7.89
1018	7.89
1019	-0.11
1020	1.89
1021	0.89
1022	-5.11
1023	2.89
1024	1.89
1025	-1.11
1026	2.89
1027	-2.11
1028	2.89
1029	5.89
1030	0.89
1031	-0.11
1032	2.89
1033	-3.11
1034	-3.11
1035	1.89
1036	1.89
1037	6.89
1038	-1.11
1039	-9.11
1040	0.89
1041	-6.11
1042	-2.11
1043	3.89
1044	5.89
1045	-3.11
1046	3.89
1047	4.89
1048	17.89
1049	336.89
1050	948.89
1051	585.89
1052	93.89
1053	6.89
1054	1.89
1055	3.89
1056	5.89
1057	9.89
1058	42.89
1059	852.89
1060	791.89
1061	404.89
1062	39.89
1063	8.89
1064	-1.11
1065	7.89
1066	1.89
1067	0.89
1068	0.89
1069	-4.11
1070	-5.11
1071	-3.11
1072	-1.11
1073	1.89
1074	4.89
1075	-0.11
1076	-5.11
1077	-4.11
1078	-2.11
1079	0.89
1080	-3.11
1081	3.89
1082	-2.11
1083	-3.11
1084	-2.11
1085	-2.11
1086	-3.11
1087	-1.11
1088	-3.11
1089	-0.11
1090	-0.11
1091	3.89
1092	-4.11
1093	-5.11
1094	0.89
1095	0.89
1096	0.89
1097	-7.11
1098	-2.11
1099	4.89
1100	-3.11
1101	-7.11
1102	-7.11
1103	5.89
1104	-3.11
1105	-6.11
1106	0.89
1107	-4.11
1108	1.89
1109	-1.11
1110	-1.11
1111	0.89
1112	-3.11
1113	-0.11
1114	-4.11
1115	-10.11
1116	-0.11
1117	-0.11
1118	-7.11
1119	0.89
1120	-5.11
1121	-0.11
1122	-0.11
1123	1.89
1124	10.89
1125	70.89
1126	38.89
1127	22.89
1128	-2.11
1129	3.89
1130	-1.11
1131	-4.11
1132	1.89
1133	3.89
1134	-2.11
1135	-7.11
1136	-1.11
1137	-6.11
1138	-5.11
1139	0.89
1140	-4.11
1141	-5.11
1142	-3.11
1143	0.89
1144	-4.11
1145	5.89
1146	-1.11
1147	-13.11
1148	1.89
1149	-3.11
1150	4.89
1151	-0.11
1152	2.89
1153	1.89
1154	3.89
1155	2.89
1156	-4.11
1157	-1.11
1158	5.89
1159	-1.11
1160	-0.11
1161	2.89
1162	1.89
1163	-2.11
1164	0.89
1165	-0.11
1166	-8.11
1167	-2.11
1168	0.89
1169	1.89
1170	0.89
1171	-0.11
1172	2.89
1173	-1.11
1174	5.89
1175	12.89
1176	13.89
1177	5.89
1178	3.89
1179	2.89
1180	6.89
1181	-1.11
1182	2.89
1183	0.89
1184	-2.11
1185	-0.11
1186	2.89
1187	-3.11
1188	-2.11
1189	2.89
1190	-6.11
1191	-0.11
1192	-3.11
1193	-4.11
1194	-5.11
1195	-6.11
1196	-1.11
1197	-0.11
1198	-4.11
1199	0.89
1200	5.89
1201	0.89
1202	2.89
1203	1.89
1204	0.89
1205	-1.11
1206	-7.11
1207	-8.11
1208	-13.11
1209	-15.11
1210	-24.11
1211	-26.11
1212	-15.11
1213	-13.11
1214	-21.11
1215	-7.11
1216	-9.11
1217	-11.11
1218	-8.11
1219	-6.11
1220	-4.11
1221	-3.11
1222	2.89
1223	-1.11
1224	-3.11
1225	-2.11
1226	-3.11
1227	-4.11
1228	4.89
1229	0.89
1230	0.89
1231	-6.11
1232	-10.11
1233	-2.11
1234	-1.11
1235	-7.11
1236	-11.11
1237	-1.11
1238	2.89
1239	-1.11
1240	1.89
1241	-4.11
1242	-2.11
1243	-1.11
1244	-2.11
1245	-10.11
1246	-5.11
1247	0.89
1248	-4.11
1249	-7.11
1250	-1.11
1251	0.89
1252	-3.11
1253	-4.11
1254	-1.11
1255	-69.11
1256	3.89
1257	0.89
1258	-9.11
1259	-5.11
1260	-2.11
1261	-2.11
1262	-5.11
1263	-6.11
1264	2.89
1265	4.89
1266	-4.11
1267	-1.11
1268	0.89
1269	8.89
1270	61.89
1271	91.89
1272	56.89
1273	47.89
1274	15.89
1275	16.89
1276	171.89
1277	119.89
1278	85.89
1279	57.89
1280	10.89
1281	-2.11
1282	0.89
1283	-1.11
1284	1.89
1285	-4.11
1286	-6.11
1287	3.89
1288	0.89
1289	-4.11
1290	5.89
1291	4.89
1292	2.89
1293	-5.11
1294	-4.11
1295	-8.11
1296	-1.11
1297	-3.11
1298	0.89
1299	-3.11
1300	-1.11
1301	-8.11
1302	-2.11
1303	-0.11
1304	-4.11
1305	-2.11
1306	-8.11
1307	-0.11
1308	-7.11
1309	1.89
1310	-6.11
1311	-0.11
1312	1.89
1313	2.89
1314	-0.11
1315	-2.11
1316	0.89
1317	4.89
1318	-5.11
1319	-2.11
1320	-0.11
1321	-0.11
1322	5.89
1323	1.89
1324	-2.11
1325	-1.11
1326	5.89
1327	-0.11
1328	-0.11
1329	-3.11
1330	0.89
1331	0.89
1332	-2.11
1333	-0.11
1334	4.89
1335	4.89
1336	-1.11
1337	-2.11
1338	0.89
1339	-0.11
1340	-2.11
1341	3.89
1342	1.89
1343	0.89
1344	6.89
1345	-2.11
1346	-7.11
1347	-2.11
1348	1.89
1349	-2.11
1350	-6.11
1351	5.89
1352	3.89
1353	-0.11
1354	-0.11
1355	-3.11
1356	-1.11
1357	-1.11
1358	1.89
1359	-3.11
1360	-0.11
1361	-1.11
1362	-1.11
1363	-4.11
1364	-2.11
1365	-5.11
1366	-3.11
1367	-5.11
1368	1.89
1369	2.89
1370	3.89
1371	0.89
1372	-3.11
1373	-0.11
1374	2.89
1375	4.89
1376	5.89
1377	-1.11
1378	-3.11
1379	4.89
1380	2.89
1381	-1.11
1382	0.89
1383	-6.11
1384	1.89
1385	-0.11
1386	-1.11
1387	2.89
1388	1.89
1389	-6.11
1390	0.89
1391	-3.11
1392	-7.11
1393	1.89
1394	-5.11
1395	-6.11
1396	-2.11
1397	0.89
1398	0.89
1399	3.89
1400	-1.11
1401	1.89
1402	2.89
1403	0.89
1404	0.89
1405	-6.11
1406	6.89
1407	-0.11
1408	7.89
1409	-0.11
1410	-0.11
1411	1.89
1412	1.89
1413	-2.11
1414	0.89
1415	-5.11
1416	1.89
1417	-0.11
1418	1.89
1419	-6.11
1420	-2.11
1421	-0.11
1422	-0.11
1423	-5.11
1424	-1.11
1425	-2.11
1426	0.89
1427	-5.11
1428	7.89
1429	0.89
1430	-1.11
1431	3.89
1432	3.89
1433	-3.11
1434	-2.11
1435	-2.11
1436	0.89
1437	-4.11
1438	-2.11
1439	-2.11
1440	1.89
1441	2.89
1442	-6.11
1443	-4.11
1444	-2.11
1445	0.89
1446	-0.11
1447	-1.11
1448	3.89
1449	0.89
1450	0.89
1451	1.89
1452	-1.11
1453	3.89
1454	-3.11
1455	1.89
1456	-0.11
1457	-1.11
1458	-0.11
1459	-4.11
1460	-3.11
1461	-1.11
1462	-4.11
1463	-3.11
1464	3.89
1465	1.89
1466	-4.11
1467	-0.11
1468	-0.11
1469	-4.11
1470	-5.11
1471	3.89
1472	7.89
1473	3.89
1474	6.89
1475	1.89
1476	-4.11
1477	-2.11
1478	-0.11
1479	-3.11
1480	1.89
1481	0.89
1482	-3.11
1483	-5.11
1484	-4.11
1485	-4.11
1486	-0.11
1487	-6.11
1488	5.89
1489	-0.11
1490	0.89
1491	-1.11
1492	3.89
1493	-0.11
1494	2.89
1495	-4.11
1496	3.89
1497	-2.11
1498	-0.11
1499	-4.11
1500	-4.11
1501	0.89
1502	0.89
1503	-0.11
1504	-4.11
1505	-4.11
1506	-1.11
1507	2.89
1508	-0.11
1509	-4.11
1510	-0.11
1511	-4.11
1512	-1.11
1513	5.89
1514	-5.11
1515	-1.11
1516	0.89
1517	0.89
1518	2.89
1519	-1.11
1520	-2.11
1521	-0.11
1522	-4.11
1523	-1.11
1524	-1.11
1525	-4.11
1526	-6.11
1527	-4.11
1528	-0.11
1529	-7.11
1530	-4.11
1531	1.89
1532	2.89
1533	-3.11
1534	-0.11
1535	-2.11
1536	0.89
1537	-2.11
1538	-3.11
1539	-1.11
1540	-4.11
1541	-3.11
1542	-1.11
1543	-4.11
1544	-0.11
1545	3.89
1546	0.89
1547	4.89
1548	5.89
1549	-4.11
1550	-5.11
1551	-3.11
1552	-4.11
1553	-0.11
1554	-6.11
1555	4.89
1556	-5.11
1557	1.89
1558	-0.11
1559	0.89
1560	-3.11
1561	-2.11
1562	0.89
1563	1.89
1564	-7.11
1565	-3.11
1566	0.89
1567	3.89
1568	1.89
1569	-0.11
1570	-2.11
1571	-0.11
1572	6.89
1573	-4.11
1574	-5.11
1575	-3.11
1576	-8.11
1577	-0.11
1578	7.89
1579	-1.11
1580	5.89
1581	-1.11
1582	-0.11
1583	3.89
1584	-4.11
1585	-7.11
1586	4.89
1587	-3.11
1588	-0.11
1589	-0.11
1590	4.89
1591	-3.11
1592	0.89
1593	-0.11
1594	10.89
1595	-3.11
1596	-0.11
1597	0.89
1598	6.89
1599	-0.11
1600	-1.11
1601	-12.11
1602	-3.11
1603	12.89
1604	87.89
1605	54.89
1606	55.89
1607	53.89
1608	37.89
1609	17.89
1610	4.89
1611	0.89
1612	-2.11
1613	-2.11
1614	-6.11
1615	-0.11
1616	-3.11
1617	0.89
1618	-0.11
1619	1.89
1620	0.89
1621	3.89
1622	5.89
1623	-0.11
1624	2.89
1625	-0.11
1626	-0.11
1627	-1.11
1628	1.89
1629	-3.11
1630	-2.11
1631	3.89
1632	-1.11
1633	4.89
1634	1.89
1635	-3.11
1636	-1.11
1637	-2.11
1638	-4.11
1639	-2.11
1640	-0.11
1641	-2.11
1642	-5.11
1643	-6.11
1644	-1.11
1645	2.89
1646	0.89
1647	0.89
1648	3.89
1649	6.89
1650	-2.11
1651	-4.11
1652	15.89
1653	22.89
1654	15.89
1655	7.89
1656	8.89
1657	2.89
1658	-1.11
1659	0.89
1660	-4.11
1661	1.89
1662	-2.11
1663	7.89
1664	-3.11
1665	-7.11
1666	-0.11
1667	-6.11
1668	-4.11
1669	-4.11
1670	-3.11
1671	-3.11
1672	-0.11
1673	0.89
1674	1.89
1675	3.89
1676	-0.11
1677	0.89
1678	-0.11
1679	-11.11
1680	0.89
1681	-4.11
1682	-2.11
1683	-2.11
1684	-7.11
1685	-1.11
1686	-0.11
1687	-4.11
1688	-3.11
1689	-1.11
1690	-1.11
1691	1.89
1692	3.89
1693	-7.11
1694	2.89
1695	-3.11
1696	-0.11
1697	-2.11
1698	3.89
1699	-0.11
1700	5.89
1701	-3.11
1702	-0.11
1703	0.89
1704	-3.11
1705	-0.11
1706	-6.11
1707	4.89
1708	-7.11
1709	-1.11
1710	-4.11
1711	-7.11
1712	2.89
1713	-1.11
1714	0.89
1715	-3.11
1716	-0.11
1717	-5.11
1718	-19.11
1719	-2.11
1720	-0.11
1721	-5.11
1722	-3.11
1723	-0.11
1724	-7.11
1725	1.89
1726	2.89
1727	-4.11
1728	3.89
1729	1.89
1730	-6.11
1731	-2.11
1732	-5.11
1733	0.89
1734	-1.11
1735	-1.11
1736	1.89
1737	2.89
1738	6.89
1739	4.89
1740	-2.11
1741	-5.11
1742	-5.11
1743	-3.11
1744	-5.11
1745	0.89
1746	-3.11
1747	-0.11
1748	1.89
1749	2.89
1750	12.89
1751	15.89
1752	10.89
1753	10.89
1754	4.89
1755	-4.11
1756	-1.11
1757	-1.11
1758	-0.11
1759	-4.11
1760	0.89
1761	-0.11
1762	12.89
1763	197.89
1764	121.89
1765	64.89
1766	42.89
1767	49.89
1768	49.89
1769	26.89
1770	16.89
1771	14.89
1772	9.89
1773	5.89
1774	-1.11
1775	11.89
1776	25.89
1777	16.89
1778	0.89
1779	11.89
1780	5.89
1781	-0.11
1782	-0.11
1783	2.89
1784	-1.11
1785	-2.11
1786	-4.11
1787	0.89
1788	-2.11
1789	-5.11
1790	-2.11
1791	-0.11
1792	2.89
1793	0.89
1794	-2.11
1795	-5.11
1796	0.89
1797	-2.11
1798	-5.11
1799	-3.11
1800	-0.11
1801	-2.11
1802	5.89
1803	33.89
1804	28.89
1805	18.89
1806	21.89
1807	17.89
1808	0.89
1809	-3.11
1810	2.89
1811	-2.11
1812	-2.11
1813	0.89
1814	0.89
1815	4.89
1816	0.89
1817	-5.11
1818	-3.11
1819	0.89
1820	0.89
1821	-2.11
1822	5.89
1823	-1.11
1824	-0.11
1825	0.89
1826	-2.11
1827	7.89
1828	0.89
1829	-2.11
1830	-2.11
1831	-3.11
1832	-2.11
1833	-2.11
1834	0.89
1835	1.89
1836	-6.11
1837	1.89
1838	2.89
1839	4.89
1840	-0.11
1841	5.89
1842	-2.11
1843	-1.11
1844	-1.11
1845	-0.11
1846	0.89
1847	-0.11
1848	-4.11
1849	-2.11
1850	0.89
1851	0.89
1852	-2.11
1853	-2.11
1854	4.89
1855	2.89
1856	-2.11
1857	-2.11
1858	-2.11
1859	3.89
1860	49.89
1861	117.89
1862	74.89
1863	63.89
1864	47.89
1865	27.89
1866	37.89
1867	30.89
1868	23.89
1869	25.89
1870	12.89
1871	1.89
1872	-1.11
1873	-2.11
1874	0.89
1875	5.89
1876	6.89
1877	0.89
1878	-8.11
1879	-5.11
1880	1.89
1881	3.89
1882	-9.11
1883	4.89
1884	-0.11
1885	-3.11
1886	-2.11
